SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
SPLIL,EQ,32.85,34.4,32.85,33.6,33.35,33.3,13095,441628.25,29-Jan-20,178,INE978G01016,1.550003
SPMLINFRA,EQ,12.1,12.8,12.1,12.4,12.45,12.5,44863,559022.75,29-Jan-20,173,INE937A01023,0.6999998
SPTL,BE,1.05,1.15,1.05,1.1,1.15,1.1,804938,906302.5,29-Jan-20,347,INE501W01021,0.100000024
SPYL,BE,0.25,0.3,0.25,0.3,0.3,0.25,60154,16105.25,29-Jan-20,34,INE268L01020,0.050000012
SREEL,EQ,179.9,183,176.55,180.35,183,177.65,5432,974117.5,29-Jan-20,386,INE099F01013,6.449997
SREIBNPNCD,NJ,861,861,861,861,861,861,149,128289,29-Jan-20,2,INE881J07EL2,0.0
SREIBNPNCD,NP,830,830,830,830,830,801,110,91300,29-Jan-20,3,INE881J08581,0.0
SREIBNPNCD,NR,786.8,786.8,786.8,786.8,786.8,767.8,39,30685.2,29-Jan-20,3,INE881J08607,0.0
SREIBNPNCD,NU,857.25,857.25,857.25,857.25,857.25,857.25,10,8572.5,29-Jan-20,2,INE881J08631,0.0
SREINFRA,EQ,10.5,10.5,10.1,10.15,10.3,10.35,409379,4220150.4,29-Jan-20,633,INE872A01014,0.39999962
SREINFRA,Y5,990,990,990,990,990,1000,150,148500,29-Jan-20,4,INE872A07UF8,0.0
SREINFRA,Y8,905,905,865,867,867,871.1,441,394343,29-Jan-20,8,INE872A07UI2,40.0
SREINFRA,YH,960,960,958.99,958.99,958.99,920,110,105539.4,29-Jan-20,3,INE872A07UO0,1.0100098
SRF,EQ,3780.95,3803.85,3751,3766.3,3751,3764.85,283928,1072659304,29-Jan-20,24568,INE647A01010,52.850098
SRHHYPOLTD,EQ,120,124,118.8,119.35,118.85,120,9751,1195616.5,29-Jan-20,163,INE917H01012,5.199997
SRIPIPES,EQ,190.25,202,187.5,199.7,201,186.1,171035,33464714.7,29-Jan-20,3190,INE943C01027,14.5
SRTRANSFIN,EQ,1087,1121,1084.8,1107.25,1110,1079.85,1311778,1449910904,29-Jan-20,46006,INE721A01013,36.19995
SRTRANSFIN,Y3,1119.6,1119.6,1090,1090,1090,1100,12,13309.6,29-Jan-20,3,INE721A07GT7,29.599976
SRTRANSFIN,Y9,1067,1069.5,1065,1065,1065,1068.74,1049,1117357.55,29-Jan-20,21,INE721A07HJ6,4.5
SRTRANSFIN,YB,1021.06,1021.06,1020,1020,1020,1021.05,74,75505.44,29-Jan-20,3,INE721A07HL2,1.0599976
SRTRANSFIN,YH,999.95,999.95,987.25,987.25,987.25,1002.8,27,26973.25,29-Jan-20,3,INE721A07NT3,12.700012
SRTRANSFIN,YI,999.95,999.95,999.95,999.95,999.95,994.9,25,24998.75,29-Jan-20,1,INE721A07NU1,0.0
SRTRANSFIN,YJ,1022,1034.9,1022,1034.9,1034.9,1027,1125,1150130,29-Jan-20,4,INE721A07NV9,12.900024
SRTRANSFIN,YK,1030,1033.9,1030,1033.9,1033.9,1027.96,225,231847.5,29-Jan-20,2,INE721A07NW7,3.9000244
SRTRANSFIN,YL,1065,1065,1035,1035,1035,1033.9,1073,1141182.85,29-Jan-20,5,INE721A07NX5,30.0
SRTRANSFIN,YM,1137.3,1137.3,1137.3,1137.3,1137.3,1132.8,25,28432.5,29-Jan-20,1,INE721A07NY3,0.0
SRTRANSFIN,YN,1139.59,1139.59,1139.05,1139.05,1139.05,1138.48,50,56966,29-Jan-20,2,INE721A07NZ0,0.539917
SRTRANSFIN,YO,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,29-Jan-20,2,INE721A07OB9,0.0
SRTRANSFIN,YP,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,29-Jan-20,1,INE721A07OC7,0.0
SRTRANSFIN,YQ,1015.8,1015.8,986,999.38,1000,1015.03,2240,2239362.25,29-Jan-20,39,INE721A07OD5,29.799988
SRTRANSFIN,YR,1019.6,1019.6,998.39,998.39,998.39,1015,150,150791.5,29-Jan-20,3,INE721A07OE3,21.20996
SRTRANSFIN,YS,1020,1020,1020,1020,1020,1020,25,25500,29-Jan-20,1,INE721A07OF0,0.0
SRTRANSFIN,YT,1112.75,1112.75,1090,1090.24,0,1096,275,300378.75,29-Jan-20,7,INE721A07OG8,22.75
SRTRANSFIN,YU,1111.95,1111.95,1111.95,1111.95,1111.95,1111.99,25,27798.75,29-Jan-20,1,INE721A07OH6,0.0
SRTRANSFIN,YV,999,999.95,990,991,991,999,121,120034.2,29-Jan-20,5,INE721A07OM6,9.950012
SRTRANSFIN,YW,999.95,999.95,983,983,983,999.95,525,516578.35,29-Jan-20,16,INE721A07ON4,16.950012
SRTRANSFIN,YX,985,985,959.55,965,965.1,985,6672,6435137.95,29-Jan-20,233,INE721A07OO2,25.450012
SRTRANSFIN,YY,990,990,987.99,987.99,987.99,985,30,29691.97,29-Jan-20,5,INE721A07OP9,2.0100098
SRTRANSFIN,Z1,1084.88,1090,1062.75,1062.75,1062.75,1084,150,161781.75,29-Jan-20,5,INE721A07OR5,27.25
SRTRANSFIN,Z2,1089.25,1089.25,1089.25,1089.25,1089.25,1089.25,25,27231.25,29-Jan-20,1,INE721A07OS3,0.0
SRTRANSFIN,Z3,999.95,999.95,999.95,999.95,999.95,999.95,25,24998.75,29-Jan-20,1,INE721A07OY1,0.0
SRTRANSFIN,Z4,999.95,999.95,999.95,999.95,999.95,999.95,28,27998.6,29-Jan-20,2,INE721A07OZ8,0.0
SRTRANSFIN,Z5,999.95,999.95,999.95,999.95,999.95,999.95,5,4999.75,29-Jan-20,1,INE721A07PA8,0.0
SRTRANSFIN,Z6,1036.15,1036.15,1035,1035,1035,1036.15,45,46603.75,29-Jan-20,2,INE721A07PB6,1.1500244
SRTRANSFIN,Z7,1037,1037,1037,1037,1037,1037,1,1037,29-Jan-20,1,INE721A07PC4,0.0
SSINFRA,SM,12.45,12.7,12.45,12.55,12.7,12.15,6000,75450,29-Jan-20,2,INE182Z01015,0.25
SSWL,EQ,776.15,776.15,751.3,753.8,751.55,753.55,1280,965577.7,29-Jan-20,127,INE802C01017,24.850037
STAMPEDE,EQ,0.45,0.45,0.35,0.4,0.45,0.4,186684,76349.8,29-Jan-20,102,INE224E01028,0.099999994
STAN,DR,56,59.45,55.5,57,57,57.5,1019,58025.65,29-Jan-20,26,INE028L21018,3.9500008
STAR,EQ,450.2,455.05,441.4,446.9,446.1,451.95,1026855,459577668.9,29-Jan-20,14489,INE939A01011,13.649994
STARCEMENT,EQ,88.5,90.3,88.1,88.35,88.8,87.95,50339,4469813.65,29-Jan-20,854,INE460H01021,2.2000046
STARPAPER,EQ,130,130,122.85,124.2,124.4,129.15,135485,17104225.35,29-Jan-20,3158,INE733A01018,7.1500015
STCINDIA,EQ,47.8,48.75,46.65,47.6,47.8,47.75,14309,688005,29-Jan-20,400,INE655A01013,2.0999985
STEELCITY,EQ,36.5,36.5,35.3,35.8,36.1,35.7,1947,69868.2,29-Jan-20,40,INE395H01011,1.2000008
STEELXIND,BE,26,27.7,25.65,27.05,27.3,26.8,31458,849370.75,29-Jan-20,71,INE503B01013,2.0500011
STEL,EQ,68.8,70.85,68.2,68.7,69.2,69.1,6444,444463.25,29-Jan-20,153,INE577L01016,2.6500015
STERTOOLS,EQ,226.05,228,219.95,223.5,223.75,225.85,8340,1867451.9,29-Jan-20,525,INE334A01023,8.050003
STINDIA,EQ,4.3,4.4,4,4.3,4.4,4.2,1002,4294.9,29-Jan-20,9,INE090C01019,0.4000001
STRTECH,EQ,130.9,131.6,127.2,129.1,128.5,130,784714,101907826.7,29-Jan-20,8304,INE089C01029,4.400009
SUBCAPCITY,BE,8.4,8.4,8.4,8.4,8.4,8.8,92,772.8,29-Jan-20,1,INE845C01016,0.0
SUBEX,EQ,6.25,6.4,6.25,6.35,6.4,6.25,420239,2645216.95,29-Jan-20,217,INE754A01014,0.1500001
SUBROS,EQ,272,272,255.6,257.8,257.95,269.9,58688,15283961.6,29-Jan-20,2972,INE287B01021,16.399994
SUDARSCHEM,EQ,476.2,485,475.6,477.4,475.6,475.1,103916,49840907.1,29-Jan-20,4054,INE659A01023,9.399994
SUJANAUNI,BE,0.15,0.2,0.1,0.15,0.15,0.15,144332,20269.6,29-Jan-20,46,INE216G01011,0.1
SUMEETINDS,BE,1.85,1.85,1.8,1.8,1.8,1.85,12054,21798.7,29-Jan-20,39,INE235C01010,0.05000007
SUMICHEM,BE,221.2,221.2,211.15,221.2,221.2,210.7,411876,90707199.2,29-Jan-20,2296,INE258G01013,10.050003
SUMIT,BE,18.9,18.9,17.2,18,18,18,1505,27219.35,29-Jan-20,23,INE748Z01013,1.6999989
SUMMITSEC,EQ,427.75,440,418.05,425.25,430,431.85,4428,1883571.6,29-Jan-20,253,INE519C01017,21.950012
SUNCLAYLTD,EQ,2285.1,2297.65,2230,2252.05,2245.1,2284.55,497,1119084.6,29-Jan-20,178,INE105A01035,67.6499
SUNDARAM,EQ,1.7,2,1.7,1.95,1.95,1.8,953411,1852124.15,29-Jan-20,710,INE108E01023,0.29999995
SUNDARMFIN,EQ,1660,1669,1631.75,1648,1650,1656.6,11622,19109869.75,29-Jan-20,1918,INE660A01013,37.25
SUNDARMHLD,EQ,69.55,75,69.3,69.65,69.95,69.1,32325,2284924.7,29-Jan-20,325,INE202Z01029,5.699997
SUNDRMBRAK,EQ,328.95,328.95,315,318.4,319,318.55,2385,761667,29-Jan-20,155,INE073D01013,13.950012
SUNDRMFAST,EQ,516,524,511.1,516.5,519,515.55,62272,32183294.2,29-Jan-20,3831,INE387A01021,12.899994
SUNFLAG,EQ,40.7,41.2,39.55,40.1,40.2,39.35,202160,8160109.55,29-Jan-20,1071,INE947A01014,1.6500015
SUNPHARMA,EQ,454.85,456.75,449.45,450.1,450.45,452.9,3103817,1405526082,29-Jan-20,52139,INE044A01036,7.299988
SUNTECK,EQ,404.9,404.9,395.25,399.45,398.5,401.45,149545,59807714.3,29-Jan-20,3465,INE805D01034,9.649994
SUNTV,EQ,493.25,498,488,492.1,490.3,493.25,1574731,774287968.9,29-Jan-20,17130,INE424H01027,10.0
SUPERHOUSE,EQ,96.6,97.4,90,93.7,93.2,96.3,12948,1207868.65,29-Jan-20,302,INE712B01010,7.4000015
SUPERSPIN,BE,3.7,3.7,3.55,3.65,3.65,3.7,1626,5928.65,29-Jan-20,10,INE662A01027,0.1500001
SUPPETRO,EQ,187.35,189.9,186.4,188.35,186.45,186.25,7471,1409331.15,29-Jan-20,245,INE663A01017,3.5
SUPRAJIT,EQ,202,205,201.25,203.15,201.85,203.9,38161,7772089.5,29-Jan-20,3900,INE399C01030,3.75
SUPREMEENG,SM,24,28.5,23.6,26.95,28.5,24.5,92000,2290200,29-Jan-20,13,INE319Z01013,4.8999996
SUPREMEIND,EQ,1359.9,1364,1340.3,1352.8,1354.05,1350.2,21498,29086255.4,29-Jan-20,1745,INE195A01028,23.699951
SUPREMEINF,BE,22.25,22.25,22.25,22.25,22.25,21.2,3299,73402.75,29-Jan-20,16,INE550H01011,0.0
SURANASOL,BE,8.5,9.1,8.5,8.75,8.75,8.7,30072,263518,29-Jan-20,81,INE272L01022,0.6000004
SURANAT&P,EQ,4.55,4.55,4,4,4,4.1,22252,90962.8,29-Jan-20,49,INE130B01031,0.5500002
SUREVIN,SM,71.25,71.25,71.25,71.25,71.25,75,1000,71250,29-Jan-20,1,INE082W01014,0.0
SURYALAXMI,EQ,20.6,21,20,20.85,21,20.35,6605,136578.55,29-Jan-20,79,INE713B01026,1.0
SURYAROSNI,EQ,183.9,186.4,181.1,181.5,182,182.15,44582,8164280.25,29-Jan-20,1093,INE335A01012,5.299988
SUTLEJTEX,EQ,35.45,35.5,34.1,34.65,34.9,34.15,8450,291150.05,29-Jan-20,94,INE645H01027,1.4000015
SUVEN,BE,21.2,21.2,21.2,21.2,21.2,20.2,1114,23616.8,29-Jan-20,22,INE495B01038,0.0
SUZLON,EQ,2.4,2.5,2.4,2.45,2.5,2.4,7542867,18489096.7,29-Jan-20,5725,INE040H01021,0.099999905
SVLL,SM,101.45,101.45,101.45,101.45,101.45,101.05,1000,101450,29-Jan-20,1,INE00CE01017,0.0
SWANENERGY,EQ,116.8,120,115,115.7,116.4,116.8,66948,7858270.85,29-Jan-20,1238,INE665A01038,5.0
SWARAJENG,EQ,1280,1300,1226,1266.6,1262,1311.65,16725,21061780.8,29-Jan-20,1312,INE277A01016,74.0
SWELECTES,EQ,148,152.9,144.05,146.6,147,148.95,5307,790669.9,29-Jan-20,317,INE409B01013,8.849991
SWSOLAR,EQ,298,303.75,298,299.35,299,298.2,48964,14746146.75,29-Jan-20,1450,INE00M201021,5.75
SYMPHONY,EQ,1284,1284,1261.8,1266.85,1265,1275.2,30685,38941211.7,29-Jan-20,2796,INE225D01027,22.199951
SYNCOM,EQ,0.75,0.75,0.75,0.75,0.75,0.8,8901,6675.75,29-Jan-20,22,INE602K01014,0.0
SYNDIBANK,EQ,26.45,26.75,25.65,25.9,26,26.35,702581,18406687.95,29-Jan-20,1906,INE667A01018,1.1000004
SYNGENE,EQ,312.2,317.9,309.45,312.65,312.6,315.8,324752,101830255.1,29-Jan-20,3559,INE398R01022,8.449982
TAINWALCHM,EQ,56.55,70.2,56.55,70.2,70.2,58.5,44504,3052559.05,29-Jan-20,518,INE123C01018,13.649998
TAJGVK,EQ,188.95,198,185,191.5,188,188,369232,71591006.45,29-Jan-20,6657,INE586B01026,13.0
TAKE,EQ,99.5,100.6,98,98.3,98.5,98.95,106949,10576971.5,29-Jan-20,1623,INE142I01023,2.5999985
TALBROAUTO,EQ,135.15,137.95,132.55,134.25,133.8,135.05,7384,1001245.25,29-Jan-20,414,INE187D01011,5.399994
TALWALKARS,EQ,2.95,3,2.85,2.85,2.85,2.95,157746,458351.15,29-Jan-20,168,INE502K01016,0.1500001
TALWGYM,EQ,2.4,2.5,2.35,2.35,2.35,2.45,67649,160506.2,29-Jan-20,96,INE627Z01019,0.1500001
TANLA,EQ,76,80.3,75.95,79.25,78.9,76.75,429097,33989780.25,29-Jan-20,2557,INE483C01032,4.350006
TARMAT,EQ,24.05,25.35,23.65,23.75,24.9,24.5,3703,88815.3,29-Jan-20,60,INE924H01018,1.7000008
TASTYBITE,EQ,8455.05,8569.95,8425,8451.2,8436,8485.95,259,2199200.5,29-Jan-20,136,INE488B01017,144.9502
TATACAPHSG,N2,1003,1003,1003,1003,1003,1002.5,65,65195,29-Jan-20,2,INE033L07GM9,0.0
TATACAPHSG,N4,1005,1005,1005,1005,1005,1000.39,401,403005,29-Jan-20,7,INE033L07GO5,0.0
TATACAPHSG,N6,998,998.1,998,998,998,998.01,517,515976,29-Jan-20,24,INE033L07GQ0,0.099975586
TATACAPHSG,N8,1004.8,1004.8,1004.8,1004.8,1004.8,1005,150,150720,29-Jan-20,1,INE033L07GS6,0.0
TATACAPHSG,NA,1000.28,1000.28,1000.01,1000.01,1000.01,1000.28,200,200055.46,29-Jan-20,4,INE033L07GU2,0.27001953
TATACHEM,EQ,751,771.15,751,757.55,759,748.95,887086,675341997.3,29-Jan-20,16451,INE092A01019,20.150024
TATACOFFEE,EQ,106.1,107.8,102.6,103.35,103.6,99.35,3954625,412814397.2,29-Jan-20,25959,INE493A01027,5.2000046
TATACOMM,EQ,433.15,441.85,422.2,427.1,425,437.15,97027,41943200.5,29-Jan-20,3231,INE151A01013,19.649994
TATAELXSI,EQ,950,961.9,925,932.6,928.15,947.2,305850,287595391.5,29-Jan-20,18476,INE670A01012,36.900024
TATAGLOBAL,EQ,384.9,393.3,382.25,383.45,383.95,380.7,6500722,2519771364,29-Jan-20,63947,INE192A01025,11.049988
TATAINVEST,EQ,880,893.95,875.1,876.95,876.55,872.25,14094,12414743,29-Jan-20,975,INE672A01018,18.850037
TATAMETALI,EQ,623.6,627,615,616.6,615,619.8,15615,9682296.65,29-Jan-20,1357,INE056C01010,12.0
TATAMOTORS,EQ,178.8,188.9,178.55,188.05,188.1,176.1,61585660,11391013391,29-Jan-20,283929,INE155A01022,10.349991
TATAMTRDVR,EQ,74.85,78,74.6,77.6,77.6,74.15,8841547,680476466,29-Jan-20,32957,IN9155A01020,3.4000015
TATAPOWER,EQ,61.35,62,60.4,60.9,60.6,60.75,5292349,324620902.9,29-Jan-20,17908,INE245A01021,1.5999985
TATASTEEL,E1,55.95,57.7,55.95,56.85,56.95,54.95,112455,6414388.45,29-Jan-20,769,IN9081A01010,1.75
TATASTEEL,EQ,452.8,459.7,449.6,452.2,450.45,446.25,11081834,5038852124,29-Jan-20,107296,INE081A01012,10.100006
TATASTLBSL,EQ,28.55,29.15,28.5,28.65,28.5,28.3,512735,14768862,29-Jan-20,2479,INE824B01021,0.6499996
TATASTLLP,EQ,410.8,417.5,406.15,408,407.75,406,47830,19643159.15,29-Jan-20,1775,INE674A01014,11.350006
TBZ,EQ,38.1,38.85,37.9,38,38.45,38.05,30611,1172695.8,29-Jan-20,304,INE760L01018,0.94999695
TCFSL,NA,1030,1030,1030,1030,1030,1030,140,144200,29-Jan-20,5,INE306N07KC8,0.0
TCFSL,NB,1034.01,1038,1034.01,1037.22,1037.01,1037.54,222,230281.91,29-Jan-20,11,INE306N07KD6,3.9899902
TCFSL,ND,1046,1047,1046,1046.1,1046.1,1045.89,315,329695.5,29-Jan-20,23,INE306N07KF1,1.0
TCFSL,NF,1162.05,1162.05,1162.05,1162.05,1162.05,1071,100,116205,29-Jan-20,2,INE306N08292,0.0
TCFSL,NH,1033,1039,1031,1031,1031,1032,166,171757.8,29-Jan-20,5,INE306N07LI3,8.0
TCFSL,NL,1045.95,1046,1045,1045.38,1045,1046,95,99352.5,29-Jan-20,6,INE306N07LM5,1.0
TCFSL,NN,1050,1050,1050,1050,1050,1060,30,31500,29-Jan-20,1,INE306N08342,0.0
TCI,EQ,281.8,283.4,276.05,278.9,280,281.45,13370,3748857.45,29-Jan-20,552,INE688A01022,7.350006
TCIDEVELOP,EQ,360.45,360.45,350,356.55,360,365.05,181,64534.3,29-Jan-20,10,INE662L01016,10.450012
TCIEXP,EQ,839,863.85,838.95,854.9,850,831.2,30939,26328753.8,29-Jan-20,1725,INE586V01016,24.899963
TCIFINANCE,EQ,8.35,8.4,8.05,8.2,8.2,8.05,20935,171347.8,29-Jan-20,51,INE911B01018,0.34999943
TCNSBRANDS,EQ,592,615.95,592,604.15,605,597.7,8172,4934839,29-Jan-20,1130,INE778U01029,23.950012
TCPLPACK,EQ,293.95,298,293.95,295.85,298,295,3049,900371.75,29-Jan-20,71,INE822C01015,4.049988
TCS,EQ,2185,2186.95,2150,2154.6,2154,2183.75,2306761,4992115935,29-Jan-20,88479,INE467B01029,36.94995
TDPOWERSYS,EQ,135.2,138.5,135.15,136.3,137,135.45,4648,636135.45,29-Jan-20,163,INE419M01019,3.350006
TEAMLEASE,EQ,2606,2607.2,2501,2526.8,2529.9,2598.45,31560,79903548.05,29-Jan-20,9046,INE985S01024,106.19995
TECHIN,EQ,2.7,2.7,2.7,2.7,2.7,2.8,60,162,29-Jan-20,2,INE778A01021,0.0
TECHM,EQ,796.9,807.2,793.55,804.15,803.75,794.25,2565136,2058091995,29-Jan-20,122141,INE669C01036,13.650024
TECHNOE,EQ,298.65,305,295.05,298,298.8,300.15,258400,77027050.25,29-Jan-20,407,INE285K01026,9.950012
TECHNOFAB,EQ,22.95,22.95,21.1,21.2,21.25,21.9,8096,177158.95,29-Jan-20,95,INE509K01011,1.8500004
TEJASNET,EQ,85.2,86.65,82.15,83.4,83.2,85.1,43293,3654967.8,29-Jan-20,1384,INE010J01012,4.5
TERASOFT,EQ,25.75,27.2,25.75,26.45,26.3,26.55,11041,292695.85,29-Jan-20,228,INE482B01010,1.4500008
TEXINFRA,EQ,47,52.6,47,50.95,50.9,47.6,154807,7911965.55,29-Jan-20,1576,INE435C01024,5.5999985
TEXMOPIPES,EQ,15.05,15.9,15.05,15.6,15.9,15.15,46619,723724.25,29-Jan-20,166,INE141K01013,0.8499994
TEXRAIL,EQ,37.55,40.2,37.5,39.3,39.4,37.4,1166470,45410105.75,29-Jan-20,5927,INE621L01012,2.7000008
TFCILTD,EQ,74,74,69.5,71.95,71.9,72.2,143066,10301665.45,29-Jan-20,1475,INE305A01015,4.5
TFL,BE,4.5,4.85,4.45,4.6,4.6,4.65,2408,10966,29-Jan-20,8,INE804H01012,0.4000001
TGBHOTELS,EQ,4.25,4.25,3.9,4,4.1,4.05,21429,86227.6,29-Jan-20,269,INE797H01018,0.3499999
THANGAMAYL,EQ,378,378,363.3,369.35,370.9,375.2,595,219632.8,29-Jan-20,83,INE085J01014,14.700012
THEINVEST,EQ,124.7,125,116.05,121.25,121.95,121.55,7031,860182.55,29-Jan-20,156,INE924D01017,8.949997
THEJO,SM,500,500,500,500,500,486.1,1400,700000,29-Jan-20,4,INE121N01019,0.0
THEMISMED,BE,406.25,424,406.25,422.4,424,425,1114,457919.5,29-Jan-20,33,INE083B01016,17.75
THERMAX,EQ,1072,1078,1060.1,1064.2,1064,1069.75,19796,21113065.25,29-Jan-20,1286,INE152A01029,17.900024
THIRUSUGAR,BZ,3.9,3.9,3.9,3.9,3.9,3.9,100,390,29-Jan-20,1,INE409A01015,0.0
THOMASCOOK,EQ,57,58,55.5,56.05,55.9,57.3,307773,17323639.05,29-Jan-20,6962,INE332A01027,2.5
THOMASCOTT,BE,4,4,4,4,4,3.85,25,100,29-Jan-20,1,INE480M01011,0.0
THYROCARE,EQ,577,578,563,565.8,563.5,575.55,19516,11109050.55,29-Jan-20,1435,INE594H01019,15.0
TI,BE,17.3,18.55,16.9,18.55,18.55,17.7,95653,1748341.25,29-Jan-20,194,INE133E01013,1.6499996
TIDEWATER,EQ,4895,4898,4750,4766.55,4770,4838.8,599,2888512.6,29-Jan-20,301,INE484C01022,148.0
TIIL,EQ,344.95,346.95,325.25,334.45,339.9,342.75,7772,2591840.25,29-Jan-20,355,INE545H01011,21.700012
TIINDIA,EQ,506,508.15,478.05,486.8,490.5,512.4,274970,135730148.5,29-Jan-20,7032,INE974X01010,30.100006
TIJARIA,EQ,6.6,7.1,6.6,7.05,7.1,6.8,12366,85481.95,29-Jan-20,70,INE440L01017,0.5
TIL,EQ,214.9,219.5,210.2,215.2,215,216.3,4997,1077258.4,29-Jan-20,394,INE806C01018,9.300003
TIMESGTY,EQ,29.3,35.7,29.3,35.1,35,29.75,23008,785269.65,29-Jan-20,219,INE289C01025,6.4000015
TIMETECHNO,EQ,56.55,57.45,56,56.5,56.2,56.75,147392,8349298.95,29-Jan-20,959,INE508G01029,1.4500008
TIMKEN,EQ,999,1010.25,988.2,997.55,995,987.5,18341,18302560.8,29-Jan-20,1806,INE325A01013,22.049988
TINPLATE,EQ,147.25,149.85,146.55,147,147,146.3,297889,44138041.75,29-Jan-20,5802,INE422C01014,3.300003
TIPSINDLTD,BE,106.05,115.9,106.05,110.1,110.05,111.25,5240,584902.75,29-Jan-20,44,INE716B01011,9.849998
TIRUMALCHM,EQ,69,70.45,67.1,67.6,68,75.7,1378130,94548766.45,29-Jan-20,10520,INE338A01024,3.3499985
TIRUPATIFL,SM,29.05,29.05,29.05,29.05,29.05,28.6,3200,92960,29-Jan-20,1,INE319Y01016,0.0
TITAN,EQ,1198.5,1207.9,1181.6,1186.2,1185,1195,1380266,1645388608,29-Jan-20,70904,INE280A01028,26.300049
TMRVL,EQ,11.75,11.75,11.3,11.5,11.55,11.35,12770,147342.3,29-Jan-20,83,INE759V01019,0.4499998
TNPETRO,EQ,41.4,41.9,40.05,40.35,40.5,40.95,122462,5002292.3,29-Jan-20,972,INE148A01019,1.8500023
TNPL,EQ,190.75,195.95,190.75,192.05,192.3,190.75,34917,6766227.05,29-Jan-20,1075,INE107A01015,5.199997
TNTELE,BE,1.05,1.05,1.05,1.05,1.05,1,600,630,29-Jan-20,1,INE141D01018,0.0
TOKYOPLAST,EQ,74.15,77,74.15,76,76.15,76.85,2632,199113.8,29-Jan-20,99,INE932C01012,2.8499985
TORNTPHARM,EQ,1907,1956.3,1907,1937.5,1935,1916.4,356676,691825288,29-Jan-20,22112,INE685A01028,49.30005
TORNTPOWER,EQ,326,329,324.75,326.15,328.45,324.9,821496,268797582,29-Jan-20,8198,INE813H01021,4.25
TOUCHWOOD,EQ,77.45,77.45,75,76.4,75,76.25,5260,399405.7,29-Jan-20,58,INE486Y01013,2.449997
TPLPLASTEH,EQ,141.65,141.65,131.35,134.65,133,136.15,1587,216456.9,29-Jan-20,116,INE413G01014,10.299988
TRANSWIND,SM,3.35,3.35,3.35,3.35,3.35,3.2,4000,13400,29-Jan-20,1,INE792X01016,0.0
TREEHOUSE,EQ,5.6,5.7,5.45,5.65,5.7,5.45,9017,50496,29-Jan-20,36,INE040M01013,0.25
TREJHARA,EQ,12.6,12.6,11.55,11.7,11.95,11.7,4691,55963.95,29-Jan-20,71,INE00CA01015,1.0500002
TRENT,EQ,591.4,600,578,582.25,582,587.95,134349,79269446.35,29-Jan-20,5567,INE849A01020,22.0
TRF,EQ,116.6,120.4,116.25,117.4,117.55,115.05,40117,4743284.85,29-Jan-20,1191,INE391D01019,4.1500015
TRIDENT,EQ,7.05,7.15,6.9,7,7,7,5522181,38709889.9,29-Jan-20,4210,INE064C01022,0.25
TRIGYN,EQ,48.95,49.3,47.15,47.5,47.7,48,23299,1123253.1,29-Jan-20,317,INE948A01012,2.1499977
TRIL,EQ,9.55,9.8,9.3,9.5,9.55,9.3,78442,749043.7,29-Jan-20,401,INE763I01026,0.5
TRITURBINE,EQ,97.7,98.8,97.5,98.25,98.15,97.7,17721,1738620.4,29-Jan-20,573,INE152M01016,1.300003
TRIVENI,EQ,80,81.65,80,80.85,80.75,79.25,516572,41722189,29-Jan-20,5431,INE256C01024,1.6500015
TTKHLTCARE,EQ,566,566,513,533.35,533.05,563.55,6915,3702418,29-Jan-20,640,INE910C01018,53.0
TTKPRESTIG,EQ,6020.1,6061.45,5964.6,5978.25,5979,6037.2,7371,44230536.55,29-Jan-20,1896,INE690A01010,96.8501
TTL,EQ,44.05,46,44,44.9,44.85,44.15,5447,244738.55,29-Jan-20,70,INE592B01016,2.0
TTML,EQ,2.4,2.5,2.35,2.4,2.45,2.35,584654,1420871.5,29-Jan-20,314,INE517B01013,0.1500001
TV18BRDCST,EQ,25.75,26.4,25.7,25.85,25.8,25.7,1545932,40205479.2,29-Jan-20,8888,INE886H01027,0.69999886
TVSELECT,EQ,110.15,112.4,106.15,107.35,107,109.2,38691,4223491.2,29-Jan-20,801,INE236G01019,6.25
TVSMOTOR,EQ,464,471.5,461.8,469.85,468.75,461.75,989238,462056324.3,29-Jan-20,15140,INE494B01023,9.700012
TVSSRICHAK,EQ,1746.85,1746.85,1701,1715.8,1713,1721.95,1815,3114901.35,29-Jan-20,409,INE421C01016,45.849976
TVTODAY,EQ,250.5,252.05,247.95,248.2,248.1,248.95,9116,2269493.4,29-Jan-20,396,INE038F01029,4.100006
TVVISION,EQ,1.3,1.3,1.3,1.3,1.3,1.25,1000,1300,29-Jan-20,1,INE871L01013,0.0
TWL,EQ,56.55,58.5,55.25,57.2,57.25,56.1,2029182,115800029.7,29-Jan-20,11196,INE615H01020,3.25
UBL,EQ,1279.9,1297,1270,1274.05,1272,1276.6,320076,410136788.8,29-Jan-20,19312,INE686F01025,27.0
UCALFUEL,EQ,144.4,144.4,137.9,138.3,138,140.3,9751,1367150.5,29-Jan-20,537,INE139B01016,6.5
UCOBANK,EQ,15.8,15.95,15.75,15.85,15.8,15.75,262291,4161887.75,29-Jan-20,865,INE691A01018,0.19999981
